86.132812	-42.444103
172.265625	-36.247322
258.398438	-30.455160
344.531250	-26.583241
430.664062	-17.527725
516.796875	-13.229642
602.929688	-14.645361
689.062500	-22.745760
775.195312	-22.073997
861.328125	-20.036484
947.460938	-21.862700
1033.593750	-26.258650
1119.726562	-30.991827
1205.859375	-35.777607
1291.992188	-33.736015
1378.125000	-28.295265
1464.257812	-25.609438
1550.390625	-27.718973
1636.523438	-25.666527
1722.656250	-24.402296
1808.789062	-28.709642
1894.921875	-30.195162
1981.054688	-30.742519
2067.187500	-34.051685
2153.320312	-36.182331
2239.453125	-36.230320
2325.585938	-40.636536
2411.718750	-47.816605
2497.851562	-50.652435
2583.984375	-52.583153
2670.117188	-53.414265
2756.250000	-53.827835
2842.382812	-56.178123
2928.515625	-60.616104
3014.648438	-60.128685
3100.781250	-61.554928
3186.914062	-59.919636
3273.046875	-62.398853
3359.179688	-63.994385
3445.312500	-63.458244
3531.445312	-65.076263
3617.578125	-62.822174
3703.710938	-62.156231
3789.843750	-60.823982
3875.976562	-60.079620
3962.109375	-64.435997
4048.242188	-63.375298
4134.375000	-63.266678
4220.507812	-64.992523
4306.640625	-65.963272
4392.773438	-62.035847
4478.906250	-58.906227
4565.039062	-57.758884
4651.171875	-57.633018
4737.304688	-55.021378
4823.437500	-50.504463
4909.570312	-50.477390
4995.703125	-53.372143
5081.835938	-50.319698
5167.968750	-51.214790
5254.101562	-56.249657
5340.234375	-55.154587
5426.367188	-53.400326
5512.500000	-53.659615
5598.632812	-54.488415
5684.765625	-50.134823
5770.898438	-50.026932
5857.031250	-53.771786
5943.164062	-52.741955
6029.296875	-52.146194
6115.429688	-55.638168
6201.562500	-58.443039
6287.695312	-60.662746
6373.828125	-61.683746
6459.960938	-64.394798
6546.093750	-66.732979
6632.226562	-65.896622
6718.359375	-63.526562
6804.492188	-60.545956
6890.625000	-60.423340
6976.757812	-63.109333
7062.890625	-62.781700
7149.023438	-60.555202
7235.156250	-62.110699
7321.289062	-63.801937
7407.421875	-65.518440
7493.554688	-66.102318
7579.687500	-65.501587
7665.820312	-65.415108
7751.953125	-65.372673
7838.085938	-69.081802
7924.218750	-72.381477
8010.351562	-72.028152
8096.484375	-68.002327
8182.617188	-66.913071
8268.750000	-68.225540
8354.882812	-68.939720
8441.015625	-68.850914
8527.148438	-68.683456
8613.281250	-68.952377
8699.414062	-69.691635
8785.546875	-73.878349
8871.679688	-76.983208
8957.812500	-77.537476
9043.945312	-78.146461
9130.078125	-76.230766
9216.210938	-74.165367
9302.343750	-71.270950
9388.476562	-71.751564
9474.609375	-77.384933
9560.742188	-78.500427
9646.875000	-75.081490
9733.007812	-72.088257
9819.140625	-72.001076
9905.273438	-74.393837
9991.406250	-74.327858
10077.539062	-76.288597
10163.671875	-76.156097
10249.804688	-73.692101
10335.937500	-73.385963
10422.070312	-71.409958
10508.203125	-69.922302
10594.335938	-70.782257
10680.468750	-69.345703
10766.601562	-70.619331
10852.734375	-71.671982
10938.867188	-71.517075
11025.000000	-72.028152
11111.132812	-73.155930
11197.265625	-73.493629
11283.398438	-71.990776
11369.531250	-69.845497
11455.664062	-71.658417
11541.796875	-73.169746
11627.929688	-77.399780
11714.062500	-77.546387
11800.195312	-75.939507
11886.328125	-75.762039
11972.460938	-73.649773
12058.593750	-70.361618
12144.726562	-69.894653
12230.859375	-71.674347
12316.992188	-71.676323
12403.125000	-71.425369
12489.257812	-72.294067
12575.390625	-71.060013
12661.523438	-73.016052
12747.656250	-75.829102
12833.789062	-72.189903
12919.921875	-72.217285
13006.054688	-73.619568
13092.187500	-75.767357
13178.320312	-77.445457
13264.453125	-77.401260
13350.585938	-78.027824
13436.718750	-77.240562
13522.851562	-73.997520
13608.984375	-77.340546
13695.117188	-78.348274
13781.250000	-75.265060
13867.382812	-77.125603
13953.515625	-79.742699
14039.648438	-78.125259
14125.781250	-78.772064
14211.914062	-82.363541
14298.046875	-82.918526
14384.179688	-79.422020
14470.312500	-80.149384
14556.445312	-87.514862
14642.578125	-90.258865
14728.710938	-90.524681
14814.843750	-88.671165
14900.976562	-83.913582
14987.109375	-82.773590
15073.242188	-87.647850
15159.375000	-88.559929
15245.507812	-88.285637
15331.640625	-82.949142
15417.773438	-78.491348
15503.906250	-80.500420
15590.039062	-79.243683
15676.171875	-80.217628
15762.304688	-82.435219
15848.437500	-80.837082
15934.570312	-77.989426
16020.703125	-76.636116
16106.835938	-79.076744
16192.968750	-82.893227
16279.101562	-82.091469
16365.234375	-82.906212
16451.367188	-82.426620
16537.500000	-84.521530
16623.632812	-87.019600
16709.765625	-84.620964
16795.898438	-83.874016
16882.031250	-84.764954
16968.164062	-89.919052
17054.296875	-86.809013
17140.429688	-85.562561
17226.562500	-88.277481
17312.695312	-100.715958
17398.828125	-113.578728
17484.960938	-116.585342
17571.093750	-115.947647
17657.226562	-116.558823
17743.359375	-117.274628
17829.492188	-117.088776
17915.625000	-117.033401
18001.757812	-117.243210
18087.890625	-117.377655
18174.023438	-115.894028
18260.156250	-116.517776
18346.289062	-116.790054
18432.421875	-117.475525
18518.554688	-118.453552
18604.687500	-117.849777
18690.820312	-118.121689
18776.953125	-118.288971
18863.085938	-117.357521
18949.218750	-117.574844
19035.351562	-117.316826
19121.484375	-117.930260
19207.617188	-118.091972
19293.750000	-117.646141
19379.882812	-118.110695
19466.015625	-118.552345
19552.148438	-118.608940
19638.281250	-119.014732
19724.414062	-118.794403
19810.546875	-118.193771
19896.679688	-118.072594
19982.812500	-119.555840
20068.945312	-119.500481
20155.078125	-119.618988
20241.210938	-120.007042
20327.343750	-120.247055
20413.476562	-120.146950
20499.609375	-118.977219
20585.742188	-119.543808
20671.875000	-119.654007
20758.007812	-119.574272
20844.140625	-119.440536
20930.273438	-119.287346
21016.406250	-120.089928
21102.539062	-121.368469
21188.671875	-119.970551
21274.804688	-120.144310
21360.937500	-119.723106
21447.070312	-120.170769
21533.203125	-121.068939
21619.335938	-121.244476
21705.468750	-120.513420
21791.601562	-120.729103
21877.734375	-121.089035
21963.867188	-120.703911
