86.132812	-25.636265
172.265625	-24.782400
258.398438	-26.836615
344.531250	-21.280573
430.664062	-16.724293
516.796875	-14.919418
602.929688	-11.229035
689.062500	-11.705362
775.195312	-15.781541
861.328125	-16.421024
947.460938	-15.546321
1033.593750	-18.416864
1119.726562	-17.364418
1205.859375	-15.747321
1291.992188	-17.780077
1378.125000	-23.857519
1464.257812	-22.562336
1550.390625	-21.595556
1636.523438	-22.125259
1722.656250	-26.401642
1808.789062	-31.557457
1894.921875	-32.387333
1981.054688	-30.925562
2067.187500	-29.330828
2153.320312	-31.416166
2239.453125	-36.525673
2325.585938	-43.053589
2411.718750	-42.245132
2497.851562	-38.080807
2583.984375	-35.917046
2670.117188	-38.096992
2756.250000	-41.236431
2842.382812	-40.926392
2928.515625	-38.972462
3014.648438	-38.127472
3100.781250	-35.825512
3186.914062	-38.236454
3273.046875	-43.840851
3359.179688	-47.036045
3445.312500	-45.250004
3531.445312	-43.804611
3617.578125	-43.366047
3703.710938	-45.246349
3789.843750	-46.302784
3875.976562	-41.540348
3962.109375	-38.857796
4048.242188	-38.736652
4134.375000	-40.732162
4220.507812	-45.542252
4306.640625	-47.222603
4392.773438	-44.891624
4478.906250	-44.696899
4565.039062	-47.465855
4651.171875	-49.174889
4737.304688	-50.897202
4823.437500	-49.670513
4909.570312	-47.420258
4995.703125	-45.973724
5081.835938	-47.177010
5167.968750	-47.917110
5254.101562	-45.953228
5340.234375	-45.295036
5426.367188	-45.404594
5512.500000	-44.379730
5598.632812	-45.090729
5684.765625	-44.738564
5770.898438	-40.061352
5857.031250	-37.024174
5943.164062	-37.158035
6029.296875	-38.208241
6115.429688	-39.913784
6201.562500	-37.874043
6287.695312	-36.037601
6373.828125	-35.970573
6459.960938	-39.052860
6546.093750	-41.913780
6632.226562	-39.124298
6718.359375	-37.067219
6804.492188	-38.245312
6890.625000	-41.658657
6976.757812	-45.248226
7062.890625	-43.051510
7149.023438	-40.523602
7235.156250	-40.976089
7321.289062	-41.114292
7407.421875	-39.285110
7493.554688	-38.622650
7579.687500	-37.563423
7665.820312	-39.561642
7751.953125	-39.719952
7838.085938	-39.929947
7924.218750	-40.128819
8010.351562	-43.019894
8096.484375	-44.158310
8182.617188	-44.075886
8268.750000	-45.725201
8354.882812	-45.280445
8441.015625	-45.585262
8527.148438	-46.253555
8613.281250	-45.971992
8699.414062	-46.962624
8785.546875	-44.652687
8871.679688	-42.266476
8957.812500	-41.021469
9043.945312	-40.195103
9130.078125	-41.743427
9216.210938	-42.773567
9302.343750	-41.720661
9388.476562	-41.303749
9474.609375	-40.835339
9560.742188	-40.630062
9646.875000	-39.889420
9733.007812	-38.114639
9819.140625	-37.251381
9905.273438	-36.310928
9991.406250	-36.094257
10077.539062	-37.322720
10163.671875	-40.336048
10249.804688	-42.223846
10335.937500	-39.963005
10422.070312	-40.009560
10508.203125	-40.739483
10594.335938	-40.588295
10680.468750	-39.930515
10766.601562	-40.755184
10852.734375	-39.844826
10938.867188	-37.738125
11025.000000	-36.940105
11111.132812	-37.561909
11197.265625	-39.491322
11283.398438	-38.743671
11369.531250	-37.892277
11455.664062	-38.864738
11541.796875	-39.529896
11627.929688	-40.256401
11714.062500	-41.376396
11800.195312	-39.263931
11886.328125	-39.763477
11972.460938	-39.814133
12058.593750	-42.642246
12144.726562	-43.537579
12230.859375	-42.697285
12316.992188	-43.551556
12403.125000	-43.963150
12489.257812	-44.818790
12575.390625	-47.062901
12661.523438	-47.348969
12747.656250	-44.755852
12833.789062	-45.289829
12919.921875	-47.042221
13006.054688	-49.038261
13092.187500	-49.340572
13178.320312	-49.279354
13264.453125	-48.173584
13350.585938	-48.946987
13436.718750	-50.516644
13522.851562	-49.998508
13608.984375	-48.144356
13695.117188	-46.538490
13781.250000	-47.222458
13867.382812	-48.545479
13953.515625	-50.069870
14039.648438	-48.817921
14125.781250	-47.181141
14211.914062	-48.913380
14298.046875	-49.995544
14384.179688	-50.741840
14470.312500	-50.196583
14556.445312	-48.283501
14642.578125	-49.119633
14728.710938	-50.861736
14814.843750	-52.055969
14900.976562	-50.956940
14987.109375	-50.118038
15073.242188	-50.743736
15159.375000	-49.577469
15245.507812	-50.883327
15331.640625	-50.300480
15417.773438	-51.145481
15503.906250	-50.595379
15590.039062	-48.446110
15676.171875	-49.956135
15762.304688	-55.831547
15848.437500	-65.335678
15934.570312	-78.982483
16020.703125	-96.375870
16106.835938	-103.397224
16192.968750	-107.913895
16279.101562	-111.432625
16365.234375	-113.414719
16451.367188	-114.753059
16537.500000	-115.994362
16623.632812	-116.623360
16709.765625	-116.905571
16795.898438	-117.209564
16882.031250	-117.034409
16968.164062	-116.816391
17054.296875	-116.525223
17140.429688	-116.512535
17226.562500	-116.303505
17312.695312	-116.269287
17398.828125	-116.827377
17484.960938	-117.202995
17571.093750	-117.752510
17657.226562	-116.912804
17743.359375	-116.349579
17829.492188	-116.311584
17915.625000	-116.484932
18001.757812	-117.033310
18087.890625	-116.659203
18174.023438	-117.142838
18260.156250	-117.115959
18346.289062	-117.246613
18432.421875	-117.736969
18518.554688	-116.987442
18604.687500	-117.526337
18690.820312	-117.885933
18776.953125	-118.036583
18863.085938	-116.649956
18949.218750	-116.512253
19035.351562	-116.952530
19121.484375	-117.327660
19207.617188	-117.560585
19293.750000	-117.354378
19379.882812	-117.126221
19466.015625	-116.850433
19552.148438	-117.556816
19638.281250	-118.862358
19724.414062	-117.679283
19810.546875	-117.606308
19896.679688	-117.894867
19982.812500	-117.656036
20068.945312	-117.003418
20155.078125	-117.004990
20241.210938	-116.789413
20327.343750	-116.974014
20413.476562	-116.922310
20499.609375	-117.396706
20585.742188	-116.820732
20671.875000	-116.101952
20758.007812	-116.665848
20844.140625	-117.445908
20930.273438	-116.969337
21016.406250	-117.050705
21102.539062	-117.668289
21188.671875	-117.112083
21274.804688	-117.518394
21360.937500	-117.702675
21447.070312	-117.321175
21533.203125	-117.116585
21619.335938	-117.156433
21705.468750	-117.284012
21791.601562	-117.823441
21877.734375	-119.152000
21963.867188	-119.294991
