bark
0.0,-8.07128844943
86.1328125,-8.67524792296
172.265625,-9.61694926405
258.3984375,-7.93647539031
344.53125,-6.94177561778
430.6640625,-5.20677660139
516.796875,-3.90142838753
602.9296875,-3.90138717417
689.0625,-5.87749149901
775.1953125,-6.36332639258
861.328125,-5.15503360841
947.4609375,-4.14154090008
1033.59375,-4.60105058141
1119.7265625,-5.72749892947
1205.859375,-5.33884301649
1291.9921875,-5.67758901946
1378.125,-4.99567129162
1464.2578125,-4.5516840058
1550.390625,-5.43738445731
1636.5234375,-6.50172198986
1722.65625,-5.89239052392
1808.7890625,-6.02764629886
1894.921875,-6.30011337629
1981.0546875,-7.33323215974
2067.1875,-9.53621362689
2153.3203125,-11.0780324002
2239.453125,-11.4604419408
2325.5859375,-11.7455299403
2411.71875,-12.2814211169
2497.8515625,-13.6958913436
2583.984375,-14.4064209334
2670.1171875,-14.9436128021
2756.25,-13.5148771073
2842.3828125,-11.7867643077
2928.515625,-12.3395359275
3014.6484375,-14.3070769027
3100.78125,-14.9895170933
3186.9140625,-15.17572566
3273.046875,-14.3966395358
3359.1796875,-14.0668630165
3445.3125,-14.900852067
3531.4453125,-15.6325831119
3617.578125,-16.2598632541
3703.7109375,-15.8230604477
3789.84375,-15.5262636881
3875.9765625,-15.689245867
3962.109375,-15.133657588
4048.2421875,-15.0461797016
4134.375,-14.8039523345
4220.5078125,-15.1420590989
4306.640625,-15.3732586168
4392.7734375,-14.8105750995
4478.90625,-13.1382313298
4565.0390625,-12.960266835
4651.171875,-13.2149209993
4737.3046875,-12.5835986544
4823.4375,-12.5726028828
4909.5703125,-12.9412370704
4995.703125,-13.7288156728
5081.8359375,-14.9260161161
5167.96875,-14.2691194991
5254.1015625,-14.0657995998
5340.234375,-14.8235826962
5426.3671875,-14.2879485107
5512.5,-14.0798508395
5598.6328125,-14.6245919226
5684.765625,-14.5816396423
5770.8984375,-14.755932578
5857.03125,-14.9809430026
5943.1640625,-14.5708501095
6029.296875,-14.6900340063
6115.4296875,-14.5380265725
6201.5625,-14.7477450338
6287.6953125,-15.3985781972
6373.828125,-15.9769803941
6459.9609375,-16.872726412
6546.09375,-16.8668453634
6632.2265625,-16.9754369319
6718.359375,-16.7363355344
6804.4921875,-17.2795639035
6890.625,-17.4989613504
6976.7578125,-17.860118161
7062.890625,-18.1016399815
7149.0234375,-18.5903108323
7235.15625,-18.8408200199
7321.2890625,-18.5341847215
7407.421875,-18.9564244027
7493.5546875,-19.6746385132
7579.6875,-19.3429760568
7665.8203125,-19.0928631149
7751.953125,-19.3103831104
7838.0859375,-19.5554381635
7924.21875,-20.2265942085
8010.3515625,-19.7406116645
8096.484375,-19.9980920937
8182.6171875,-21.5879350537
8268.75,-21.2117843053
8354.8828125,-20.4621704057
8441.015625,-20.7988266089
8527.1484375,-20.628940614
8613.28125,-20.1927641092
8699.4140625,-19.838035919
8785.546875,-20.1921323331
8871.6796875,-20.4648051875
8957.8125,-21.1436314185
9043.9453125,-22.8593630823
9130.078125,-22.5480757826
9216.2109375,-22.9242658994
9302.34375,-22.7627112118
9388.4765625,-22.645805856
9474.609375,-23.4408518807
9560.7421875,-23.7046626381
9646.875,-23.7816229213
9733.0078125,-23.7072953777
9819.140625,-22.9348395031
9905.2734375,-22.7155577555
9991.40625,-22.5592232094
10077.5390625,-21.6657329273
10163.671875,-20.8208305531
10249.8046875,-20.8027871665
10335.9375,-21.077331442
10422.0703125,-22.3452418135
10508.203125,-22.838181634
10594.3359375,-22.4864712335
10680.46875,-23.020310185
10766.6015625,-23.2721581316
10852.734375,-23.2648942308
10938.8671875,-23.9384906261
11025.0,-23.1719734743
11111.1328125,-23.561939966
11197.265625,-23.4653063899
11283.3984375,-23.5264086432
11369.53125,-23.9502401247
11455.6640625,-24.0089186728
11541.796875,-24.1876824978
11627.9296875,-23.79375613
11714.0625,-24.512070115
11800.1953125,-24.8099580195
11886.328125,-24.382721387
11972.4609375,-23.698408337
12058.59375,-24.2336067354
12144.7265625,-25.0427937463
12230.859375,-24.9945339745
12316.9921875,-24.4101612378
12403.125,-24.6853095143
12489.2578125,-24.5241422799
12575.390625,-24.1838670383
12661.5234375,-24.5828323682
12747.65625,-24.3141285491
12833.7890625,-24.5627156053
12919.921875,-24.4280282515
13006.0546875,-24.5327255052
13092.1875,-24.9674549039
13178.3203125,-24.4566890319
13264.453125,-25.374439263
13350.5859375,-24.4325231371
13436.71875,-24.4988124155
13522.8515625,-25.2129851209
13608.984375,-25.4892335153
13695.1171875,-25.7532453441
13781.25,-25.741526037
13867.3828125,-25.6883043551
13953.515625,-25.6911267573
14039.6484375,-25.3249836805
14125.78125,-25.4866901316
14211.9140625,-25.913619841
14298.046875,-26.5009608097
14384.1796875,-26.5809223943
14470.3125,-26.0208507866
14556.4453125,-25.3125313999
14642.578125,-25.6339697899
14728.7109375,-25.7171725321
14814.84375,-26.0017560679
14900.9765625,-25.9234534826
14987.109375,-26.0410907925
15073.2421875,-26.6500285758
15159.375,-27.1928518021
15245.5078125,-26.9905923579
15331.640625,-26.9479086832
15417.7734375,-26.7470564621
15503.90625,-28.3323045782
15590.0390625,-34.629433489
15676.171875,-41.6130152793
15762.3046875,-41.5480426126
15848.4375,-41.6625434688
15934.5703125,-41.8886834087
16020.703125,-41.8416241678
16106.8359375,-41.4593354603
16192.96875,-41.1789803689
16279.1015625,-41.5099789926
16365.234375,-42.2698409913
16451.3671875,-41.4882286547
16537.5,-41.1915694245
16623.6328125,-41.8960317482
16709.765625,-41.9448629976
16795.8984375,-41.8124987701
16882.03125,-41.9311457617
16968.1640625,-41.3912827349
17054.296875,-41.915357002
17140.4296875,-42.0560761365
17226.5625,-42.0213760934
17312.6953125,-42.222681236
17398.828125,-42.0243550722
17484.9609375,-42.0113701297
17571.09375,-42.0105860267
17657.2265625,-42.1479628181
17743.359375,-41.4162633634
17829.4921875,-40.9938375951
17915.625,-41.3863421396
18001.7578125,-42.2134885127
18087.890625,-41.8278106687
18174.0234375,-42.028588113
18260.15625,-41.71731369
18346.2890625,-41.7332144879
18432.421875,-42.0208030222
18518.5546875,-41.9872249963
18604.6875,-42.0914806242
18690.8203125,-41.7268431469
18776.953125,-41.2256404773
18863.0859375,-41.4286229984
18949.21875,-42.3152479935
19035.3515625,-41.9097149848
19121.484375,-41.6269721678
19207.6171875,-42.2538869199
19293.75,-41.9956850125
19379.8828125,-41.6477625422
19466.015625,-42.3185874883
19552.1484375,-41.7064669162
19638.28125,-41.5985703598
19724.4140625,-41.5761267715
19810.546875,-41.0469807374
19896.6796875,-41.9994913047
19982.8125,-42.2459253304
20068.9453125,-41.704845917
20155.078125,-41.1113822217
20241.2109375,-41.4455079904
20327.34375,-42.0134712617
20413.4765625,-42.5158088964
20499.609375,-42.1448488119
20585.7421875,-41.9470836186
20671.875,-41.7973100909
20758.0078125,-41.7860436885
20844.140625,-42.108992485
20930.2734375,-41.8479949666
21016.40625,-41.8769142065
21102.5390625,-42.2544256324
21188.671875,-41.8808042336
21274.8046875,-41.9830629784
21360.9375,-42.273604349
21447.0703125,-42.5071363684
21533.203125,-42.1465669124
21619.3359375,-41.6495490616
21705.46875,-41.3977508464
21791.6015625,-41.5748763187
21877.734375,-41.4620863985
21963.8671875,-41.8230751979
22050.0,-43.501383136
